timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2.0467060417868197,0.0,0.0,9.579633178710937,4.29463284490339e-07,4.527419150690548e-08,2.809610322174194e-10
2.0967060425318778,0.0,0.0,5.86643928527832,-1.9688670818140963e-06,6.41049382466008e-08,-4.232569850159962e-10
2.146706043276936,0.0,0.0,3.2373661422729487,5.642360179081152e-07,5.006756964576198e-08,-9.69250457671933e-10
2.196706044021994,0.0,0.0,1.5026392364501948,-8.510731959177065e-07,1.3759517969447188e-08,9.48706890824269e-10
2.246706044767052,0.0,0.0,0.4457258605957026,-3.813553348663845e-07,-2.315883591563761e-07,-1.275171968018185e-09
2.29670604551211,0.0,0.0,-0.13326889038085987,2.91584740352846e-07,1.5961148847054574e-08,5.847738959730009e-11
2.346706046257168,0.0,0.0,-0.3981929397583013,2.429432015560451e-07,6.302087740550633e-09,7.623821574043177e-10
2.396706047002226,0.0,0.0,-0.4727168655395513,1.7872531543616788e-07,-3.869843112624949e-09,2.2081914075045006e-10
2.446706047747284,0.0,0.0,-0.4438005065917974,2.4341952098438924e-07,5.92413584854512e-09,1.3848744373490263e-10
2.4967060484923422,5.4917473793029785,0.7668242454528809,-0.5808597183227544,0.012535776942968369,-0.032648228108882904,0.06314322352409363
2.5467060492374003,5.082733631134033,0.3992500305175781,-0.28222328186035206,0.002460487186908722,-0.01703658699989319,0.028932984918355942
2.5967060499824584,1.4856157302856445,0.0988689661026001,-0.06774669647216847,-0.001989623997360468,-0.0013032671995460987,0.059314269572496414
2.6467060507275164,1.4164659976959229,0.17541289329528809,-0.07335334777832081,-0.0009516349527984858,0.0002633242984302342,0.03659296780824661
2.6967060514725745,3.621960163116455,0.3769674301147461,-0.13917118072509815,0.0015405048616230488,-0.004187391139566898,0.07901427149772644
2.7467060522176325,2.2313435077667236,0.2156517505645752,-0.005110321044922372,-0.001193965203128755,0.0009198887855745852,0.052030049264431
2.7967060529626906,1.679350733757019,0.13719046115875244,0.004706802368163565,-0.0005057647358626127,0.0036187509540468454,0.08489900827407837
2.8467060537077487,2.261186122894287,0.22841191291809082,-0.02240425109863331,0.00015152455307543278,0.0003642850206233561,0.0636274442076683
2.8967060544528067,2.351484775543213,0.20690417289733887,-0.01260047912597706,0.000509425182826817,0.0011156206019222736,0.09477244317531586
2.9467060551978648,2.545783042907715,0.30167531967163086,-0.012625274658203622,0.000484120799228549,-0.0015866216272115707,0.07420200854539871
2.996706055942923,2.553853750228882,-0.7231637239456177,-0.0029817199707036224,-0.017779449000954628,-6.251782178878784e-05,0.04871026426553726
3.046706056687981,2.6346371173858643,-0.4039769172668457,-0.004334983825684091,-0.00376429152674973,-0.0020320117473602295,0.02326907217502594
3.096706057433039,2.437368154525757,-0.04177689552307129,0.005629005432128409,0.0011143188457936049,0.000567288720048964,0.04703511670231819
3.146706058178097,2.5913033485412598,0.04926919937133789,-0.005429801940918466,0.0022774217650294304,-0.0015470553189516068,0.025033947080373764
3.196706058923155,2.471980571746826,0.06030464172363281,0.0005945587158198151,0.002582889050245285,0.0007645660080015659,0.046712726354599
3.246706059668213,2.632638454437256,0.06047987937927246,-0.009925422668457529,0.002064591506496072,-0.001568044419400394,0.026226706802845
3.296706060413271,2.5316803455352783,0.030748605728149414,-0.002731857299805185,0.0018375045619904995,0.0006280471570789814,0.045788202434778214
3.3467060611583292,2.725985288619995,0.10838890075683594,-0.012297210693359872,0.001229558838531375,-0.0017811546567827463,0.026979409158229828
3.3967060619033873,2.62371563911438,0.04858040809631348,-0.004252014160156747,0.0010941986693069339,0.00041639083065092564,0.04409193620085716
3.4467060626484454,2.8264782428741455,0.08468890190124512,-0.013458786010742685,0.000634755240753293,-0.002002612454816699,0.027222072705626488
3.4967060633935034,2.715602159500122,0.05546140670776367,-0.00476509094238331,0.0006342143751680851,0.0002262098714709282,0.0415368378162384
3.5467060641385615,2.929631471633911,0.11014842987060547,-0.014124450683594247,0.00030951923690736294,-0.0021937647834420204,0.027057107537984848
3.5967060648836195,2.8277063369750977,0.0607609748840332,-0.005411682128906747,0.00038486876292154193,5.485137808136642e-05,0.038111720234155655
3.6467060656286776,3.068645477294922,0.05315136909484863,-0.014808235168457529,0.00015241792425513268,-0.0023946589790284634,0.026722794398665428
3.6967060663737357,2.958312749862671,0.03470349311828613,-0.006515083312988779,0.0002443406265228987,-0.00021307832503225654,0.03354977071285248
3.7467060671187937,3.2445390224456787,0.11393356323242188,-0.016727027893066904,0.00012895278632640839,-0.002662540413439274,0.027221525087952614
3.796706067863852,3.120177745819092,0.026736974716186523,-0.00626045227050831,0.00012788691674359143,-0.00030064897146075964,0.027812045067548752
